match_id,patch
2012075019,6.86
1858827329,6.85
1028735806,6.82
1030298488,6.82
1055252161,6.82
3528123483,7.06
2340253964,6.87
1448379448,6.84
1030086934,6.82
234197954,6.78
735512654,6.81
1885100147,6.85
331265845,6.78
1030150724,6.82
3967666409,7.17
4301142669,7.20
2446966777,6.88
658709879,6.81
350067532,6.78
1857637061,6.85
3622894827,7.07
659561393,6.81
3891767458,7.15
2754866329,6.88
3048629502,7.02
3891663985,7.15
113484761,6.77
1867123917,6.85
2349189263,6.87
4245215139,7.20
501618148,6.80
663550991,6.81
1452208550,6.84
662613472,6.81
661399997,6.81
234804767,6.78
235405620,6.78
3843972167,7.13
2754255029,6.88
1028746747,6.82
129530013,6.77
4153214297,7.19
131892754,6.77
3048379601,7.02
661745250,6.81
501895254,6.80
3527298693,7.06
234384267,6.78
1857370581,6.85
1029403707,6.82
2175727806,6.86
4478389855,7.21
117686346,6.77
4153215926,7.19
734284346,6.81
2446921274,6.88
1972509339,6.85
2446371792,6.88
117325230,6.77
2450557369,6.88
3048957510,7.02
3822304009,7.12
3523542043,7.06
125447985,6.77
4299004591,7.20
658753872,6.81
662024558,6.81
1857471813,6.85
234775840,6.78
2753137824,6.88
2339968919,6.87
661220301,6.81
2311553749,6.86
3589620382,7.07
2753763169,6.88
1029764709,6.82
1034433801,6.82
4153300893,7.19
128528827,6.77
2017681682,6.86
1331211199,6.83
136023024,6.77
2753440667,6.88
4245579200,7.20
1022086748,6.82
4007260367,7.18
1859146913,6.85
1448129205,6.84
234770665,6.78
3500719963,7.06
660239824,6.81
3209295791,7.06
3491294444,7.06
3724244064,7.08
1027871897,6.82
664214278,6.81
148946155,6.77
2173152588,6.86
3049310127,7.02
3049397146,7.02
4300903126,7.20
3461348419,7.06
2520690527,6.88
2445331575,6.88
125509839,6.77
4145623465,7.19
2447509930,6.88
1972644871,6.85
119052361,6.77
1897820857,6.85
138499495,6.77
3703128605,7.07
1450987050,6.84
508122436,6.80
118480718,6.77
1102692562,6.83
3491905165,7.06
2756491371,6.88
119309911,6.77
2340498996,6.87
125525847,6.77
123824003,6.77
1453380753,6.84
3523620340,7.06
2010344782,6.86
3049326595,7.02
3461526007,7.06
119823705,6.77
2445194817,6.88
146807037,6.77
2752968437,6.88
2176498930,6.86
661618551,6.81
4145624496,7.19
1021666434,6.82
3049539145,7.02
2754692747,6.88
3491960165,7.06
662732204,6.81
3491976733,7.06
1332049935,6.83
3794444729,7.11
2444766467,6.88
3492029184,7.06
1027844163,6.82
149697888,6.77
662813682,6.81
115932001,6.77
3049129583,7.02
122131013,6.77
130272523,6.77
2177171063,6.86
129434994,6.77
140914419,6.77
1104529421,6.83
2752854184,6.88
116694927,6.77
2782565877,6.88
1450235906,6.84
4240584517,7.20
3049322670,7.02
203962098,6.77
3492051662,7.06
2754333572,6.88
135944221,6.77
2340129012,6.87
851744775,6.81
1030397293,6.82
235886241,6.78
4241907337,7.20
3048959908,7.02
510604034,6.80
2487301698,6.88
1030344826,6.82
660010732,6.81
2445225082,6.88
3461776039,7.06
2490370740,6.88
1983687886,6.85
1028898927,6.82
1869876174,6.85
1333279395,6.83
657140538,6.81
4301273660,7.20
1860802489,6.85
2350220146,6.87
235922609,6.78
3724184297,7.08
2752873895,6.88
1027343526,6.82
1441166608,6.84
235638465,6.78
235978151,6.78
1028269890,6.82
664514288,6.81
1439377444,6.84
2499697566,6.88
1985619562,6.85
3500820904,7.06
2755127822,6.88
3523654483,7.06
235940355,6.78
1030200476,6.82
3492045536,7.06
715188496,6.81
1511365293,6.84
1860498920,6.85
2176559949,6.86
2232081920,6.86
3794396846,7.11
1572639909,6.84
715245507,6.81
3492047283,7.06
235953896,6.78
1628844174,6.84
1858164161,6.85
3492020253,7.06
128583891,6.77
1030394500,6.82
1859151200,6.85
238864450,6.78
4240084634,7.20
3500881808,7.06
2233411040,6.86
658844667,6.81
2337441499,6.87
3049405700,7.02
114733518,6.77
1628736965,6.84
512297136,6.80
855464468,6.81
4240095887,7.20
135865378,6.77
3523900285,7.06
3462119095,7.06
664789734,6.81
512395234,6.80
1859332791,6.85
3794350908,7.11
3492108930,7.06
2338924083,6.87
3724182823,7.08
662811772,6.81
3492140928,7.06
2444202401,6.88
3049455228,7.02
1450743843,6.84
1448519395,6.84
242846787,6.78
111076315,6.77
665328851,6.81
1029228625,6.82
1033778740,6.82
1037401780,6.82
3501150359,7.06
645735442,6.81
4382080118,7.21
2754971409,6.88
1023447739,6.82
512567262,6.80
1100214216,6.83
3492123989,7.06
3076784452,7.04
715453502,6.81
1511443662,6.84
2339708397,6.87
1023653248,6.82
1976726146,6.85
3724179139,7.08
1028322988,6.82
150805317,6.77
1040874125,6.82
664982786,6.81
715460579,6.81
663817691,6.81
236083862,6.78
2444840488,6.88
3724130832,7.08
2751055847,6.88
119230193,6.77
1443982046,6.84
127336376,6.77
3724120332,7.08
663890691,6.81
646057512,6.81
2447538356,6.88
512654840,6.80
2446362410,6.88
236116428,6.78
735558675,6.81
3794315872,7.11
3492144481,7.06
3501249882,7.06
1336662914,6.83
1336753796,6.83
2447498681,6.88
3049033404,7.02
330691265,6.78
2180141650,6.86
1143444443,6.83
236828152,6.78
744673132,6.81
715464229,6.81
4145701185,7.19
3492217884,7.06
1449712257,6.84
119345142,6.77
3724115897,7.08
2753081053,6.88
2314432332,6.86
1336672432,6.83
1576011738,6.84
1336168421,6.83
3796748710,7.11
1027949357,6.82
216355222,6.78
3485007131,7.06
135975636,6.77
3794293773,7.11
2338897623,6.87
2340800026,6.87
2176618946,6.86
715469342,6.81
664167929,6.81
1029961320,6.82
3794266373,7.11
1858131708,6.85
236750038,6.78
193260479,6.77
660367687,6.81
1020796335,6.82
236782383,6.78
1887595870,6.85
4240087574,7.20
1030614387,6.82
236807065,6.78
1457269917,6.84
4145705949,7.19
1986323827,6.85
663739252,6.81
150904698,6.77
1572931458,6.84
1858164757,6.85
1028083001,6.82
1987276632,6.85
119376923,6.77
3492213134,7.06
2752323730,6.88
664587723,6.81
3501011290,7.06
669713324,6.81
663035741,6.81
2447589207,6.88
130305090,6.77
130332575,6.77
2175448141,6.86
3724052925,7.08
2349231942,6.87
1639847538,6.84
3492315698,7.06
1336894829,6.83
1857811902,6.85
131123374,6.77
3794676404,7.11
3741394019,7.09
129349890,6.77
1027052730,6.82
2754112360,6.88
4145810982,7.19
1345318091,6.83
663427834,6.81
2753578166,6.88
3492269033,7.06
2339302270,6.87
1030289178,6.82
716980655,6.81
1041913397,6.82
1450957577,6.84
236877689,6.78
2447530129,6.88
1029903997,6.82
1337120175,6.83
4240093732,7.20
2341666141,6.87
3737549741,7.09
2447608457,6.88
663302184,6.81
1572766868,6.84
236831036,6.78
664826673,6.81
669450925,6.81
3492365615,7.06
1029581597,6.82
3462634109,7.06
138367632,6.77
3741328461,7.09
1027147929,6.82
1858086320,6.85
150990408,6.77
233480584,6.78
2341293596,6.87
203136612,6.77
3462674196,7.06
2171341487,6.86
4301315853,7.20
2445058043,6.88
4233385371,7.20
3049389443,7.02
129483575,6.77
131190267,6.77
131075759,6.77
237005815,6.78
2502501987,6.88
2489017951,6.88
664730983,6.81
128582606,6.77
735027455,6.81
237391649,6.78
2444399524,6.88
131924963,6.77
4240094398,7.20
2340896174,6.87
126393609,6.77
1451923478,6.84
3462772314,7.06
2754001919,6.88
662302213,6.81
2339374695,6.87
237148702,6.78
2341076862,6.87
3794259391,7.11
126343104,6.77
2752216007,6.88
2775552970,6.88
3737457089,7.09
665733105,6.81
1345574122,6.83
3794215242,7.11
236931894,6.78
3737363061,7.09
2447074169,6.88
2753757389,6.88
138442234,6.77
2487117716,6.88
1833056210,6.85
2445129370,6.88
515710404,6.80
3462903399,7.06
665759536,6.81
667218181,6.81
1450619002,6.84
663247919,6.81
2754668834,6.88
2754028951,6.88
733789993,6.81
514396127,6.80
716734736,6.81
2350085360,6.87
4240091928,7.20
2446885122,6.88
331843828,6.78
2348869325,6.87
3794669782,7.11
235580561,6.78
3492444865,7.06
3492497126,7.06
3492574767,7.06
3492611518,7.06
2447477751,6.88
1031223431,6.82
2450233710,6.88
129436461,6.77
1453405206,6.84
139719662,6.77
1031876262,6.82
515737314,6.80
129412773,6.77
664123434,6.81
664313043,6.81
1456929310,6.84
1575410357,6.84
136731889,6.77
233553615,6.78
3492710990,7.06
2445875942,6.88
1493322507,6.84
1858735560,6.85
2339763609,6.87
1337861161,6.83
3492739583,7.06
4170007352,7.19
3492820352,7.06
3049746826,7.02
662332221,6.81
2444777259,6.88
135855923,6.77
1859665122,6.85
2487598793,6.88
4169894193,7.19
2341713398,6.87
3501476143,7.06
234705941,6.78
3794190380,7.11
3049519241,7.02
4240089778,7.20
169883935,6.77
119922175,6.77
3523795933,7.06
3561369955,7.07
166825260,6.77
2341814490,6.87
2755213602,6.88
1027593931,6.82
135944291,6.77
1035439871,6.82
4242309106,7.20
732188306,6.81
2445668674,6.88
1029295039,6.82
237936443,6.78
3492906848,7.06
1450835568,6.84
122883576,6.77
144312092,6.77
515711462,6.80
3741264263,7.09
662932082,6.81
2341919205,6.87
735129602,6.81
743188516,6.81
237995989,6.78
664942979,6.81
667090902,6.81
3049834931,7.02
151431832,6.77
108762638,6.77
1458119300,6.84
1345863184,6.83
2757724097,6.88
3794665551,7.11
135862583,6.77
733459436,6.81
2755390857,6.88
4169891023,7.19
263639860,6.78
3049625644,7.02
661727054,6.81
132742097,6.77
2338939569,6.87
2032485720,6.86
135710115,6.77
1030868960,6.82
237961164,6.78
519231085,6.80
3492999254,7.06
1029720735,6.82
2174252967,6.86
2339624405,6.87
3794161408,7.11
661046789,6.81
517328028,6.80
668497784,6.81
3981041899,7.18
333920124,6.78
238039391,6.78
3463606936,7.06
1864900855,6.85
242044376,6.78
246198126,6.78
1025778721,6.82
2485596509,6.88
118273694,6.77
234723899,6.78
1030031599,6.82
1031541932,6.82
123770039,6.77
1044117964,6.82
1986024234,6.85
2339112979,6.87
1860641768,6.85
1959999763,6.85
2340947282,6.87
2447425220,6.88
2755320217,6.88
3049689001,7.02
4251025441,7.20
1030384629,6.82
3048765406,7.02
1103886127,6.83
717136367,6.81
1987771019,6.85
3493059128,7.06
2349903933,6.87
3796720311,7.11
1029975202,6.82
1104871754,6.83
2171471155,6.86
2227501950,6.86
4240099296,7.20
3492992150,7.06
1493463881,6.84
3493447866,7.06
1493666817,6.84
1452843012,6.84
2355229255,6.87
1986957851,6.85
666684627,6.81
663481056,6.81
2488198093,6.88
234622237,6.78
1895114957,6.85
1024740756,6.82
666796448,6.81
2353167913,6.87
3493511995,7.06
3493616866,7.06
2446884480,6.88
3049614252,7.02
662796077,6.81
238663160,6.78
666620901,6.81
162605871,6.77
238759728,6.78
3493712435,7.06
3741181825,7.09
1977516059,6.85
2339682014,6.87
1030500563,6.82
3502896856,7.06
1884061190,6.85
519192450,6.80
1906061883,6.85
140817761,6.77
667128754,6.81
739366167,6.81
1986226788,6.85
3493733583,7.06
3493730699,7.06
1340697722,6.83
646351568,6.81
666641682,6.81
3049026196,7.02
1030546457,6.82
2446610654,6.88
2448082522,6.88
3503046873,7.06
1986807888,6.85
3487002683,7.06
3524051914,7.06
859302929,6.81
666595801,6.81
1000318480,6.82
1458630971,6.84
1858611690,6.85
1340064507,6.83
1447284666,6.84
2013000755,6.86
2342697755,6.87
2348410222,6.87
2355930272,6.87
238926870,6.78
3844862562,7.13
3484711206,7.06
3464385706,7.06
2755202026,6.88
1987674065,6.85
3083533461,7.04
238940829,6.78
2319713551,6.86
2008682205,6.86
2772290693,6.88
1055960174,6.82
1092692624,6.82
2475704203,6.88
3072290521,7.03
2501502841,6.88
3796719492,7.11
2009460415,6.86
3849486792,7.13
2240071069,6.86
1548847374,6.84
2311832293,6.86
2473597971,6.88
2245979538,6.86
3719675657,7.08
2476261821,6.88
4313677916,7.20
1552638292,6.84
725423241,6.81
227216252,6.78
1092804558,6.82
4241748808,7.20
2772633776,6.88
225913044,6.78
3842116324,7.13
1527451009,6.84
1091364150,6.82
2474642210,6.88
2479759762,6.88
244785987,6.78
293520762,6.78
747893614,6.81
3274393974,7.06
1880378164,6.85
3072481188,7.03
3933180076,7.16
721218162,6.81
519529058,6.80
1029545600,6.82
4443050338,7.21
1575580863,6.84
521646505,6.80
1341199580,6.83
138407778,6.77
2445270564,6.88
1104882989,6.83
3493763768,7.06
1030421047,6.82
2188546729,6.86
130366651,6.77
2232788049,6.86
138475498,6.77
3493780222,7.06
2754890085,6.88
3794122883,7.11
666296174,6.81
3618204345,7.07
3524076785,7.06
2064343834,6.86
3049791607,7.02
135981339,6.77
1029109863,6.82
3503143760,7.06
523252337,6.80
3079645261,7.04
665222826,6.81
3618034898,7.07
741445856,6.81
152103806,6.77
2753394618,6.88
2782560272,6.88
666677161,6.81
4145826614,7.19
2338823961,6.87
666656205,6.81
239221144,6.78
152744772,6.77
2176882495,6.86
2340596245,6.87
1031898571,6.82
1572564205,6.84
1444573475,6.84
1027976752,6.82
129219659,6.77
1104605146,6.83
139760034,6.77
123934950,6.77
1450304272,6.84
350517339,6.78
2754784556,6.88
667317402,6.81
3049688767,7.02
2349581603,6.87
2444713784,6.88
2449610686,6.88
1030801890,6.82
667386623,6.81
2183278970,6.86
131964747,6.77
665723880,6.81
2447706948,6.88
667314347,6.81
3493799821,7.06
1452229656,6.84
1575345409,6.84
2754888229,6.88
2757203104,6.88
239249726,6.78
3493823268,7.06
3739757965,7.09
2752002464,6.88
2347458918,6.87
1981322667,6.85
3620201501,7.07
664400913,6.81
2444612751,6.88
889808971,6.81
3493843675,7.06
240574495,6.78
239413704,6.78
2236061800,6.86
4145909975,7.19
3617950074,7.07
1030678116,6.82
239467936,6.78
2229914091,6.86
2239810677,6.86
667201935,6.81
1449609610,6.84
1572551719,6.84
2499567054,6.88
2448844362,6.88
2453854590,6.88
149973243,6.77
242892692,6.78
133899473,6.77
3524118914,7.06
1030872966,6.82
1032462763,6.82
526486395,6.80
3049073094,7.02
1030592242,6.82
526557947,6.80
1033910117,6.82
1030558510,6.82
128527301,6.77
1031546937,6.82
3079244039,7.04
667667783,6.81
3049367872,7.02
2340813766,6.87
3052001410,7.02
3079250397,7.04
3050064865,7.02
667047487,6.81
4245070948,7.20
3617468057,7.07
734037183,6.81
4301327766,7.20
2351049801,6.87
2446991851,6.88
127407111,6.77
240597568,6.78
2186366044,6.86
2231862712,6.86
3050005712,7.02
140853404,6.77
4301393078,7.20
1494906437,6.84
1456991615,6.84
717383520,6.81
1032225778,6.82
1493777758,6.84
1031224605,6.82
1106456377,6.83
140781387,6.77
2499966236,6.88
666519677,6.81
667778815,6.81
135819191,6.77
1453800956,6.84
150932316,6.77
2754737222,6.88
3617371930,7.07
664481887,6.81
2229727968,6.86
136043882,6.77
143507978,6.77
3844843750,7.13
2176353974,6.86
1859245564,6.85
2754891151,6.88
239544128,6.78
3465055798,7.06
663160026,6.81
2752105396,6.88
3049726406,7.02
527928238,6.80
1031339564,6.82
1458517047,6.84
2183690050,6.86
3050006680,7.02
239642442,6.78
3049694152,7.02
3596803540,7.07
3620186568,7.07
1997233675,6.85
1459661451,6.84
2754949105,6.88
3465265040,7.06
667933049,6.81
667332151,6.81
859847485,6.81
2341377121,6.87
667422557,6.81
3465327787,7.06
3493873201,7.06
646491605,6.81
1342203094,6.83
3278008510,7.06
1143292793,6.83
1670993670,6.84
1512268947,6.84
2502555791,6.88
3820666054,7.12
2339614293,6.87
2340892374,6.87
1028364012,6.82
3465507317,7.06
2342086315,6.87
1030483317,6.82
1984196589,6.85
1030176171,6.82
3672603895,7.07
3493835843,7.06
2190864003,6.86
1342971883,6.83
3493890399,7.06
1342304703,6.83
2998290810,7.02
3617240543,7.07
4240094711,7.20
2488409139,6.88
1428448509,6.83
2488113093,6.88
137565162,6.77
1859894714,6.85
3049607382,7.02
1459709821,6.84
3464955006,7.06
2444959354,6.88
2752417626,6.88
741700661,6.81
1030680138,6.82
1983817900,6.85
3048760494,7.02
3051480772,7.02
1029985142,6.82
2343051702,6.87
2341524831,6.87
1142801573,6.83
2339544836,6.87
2353119620,6.87
1987973570,6.85
1974375547,6.85
666601539,6.81
3493916568,7.06
664297619,6.81
685850286,6.81
1029313051,6.82
3049523445,7.02
1453048038,6.84
1575732927,6.84
1451905534,6.84
3493951694,7.06
307453255,6.78
240483573,6.78
306888417,6.78
1859085700,6.85
1983602094,6.85
3524159913,7.06
2487931572,6.88
1452102958,6.84
1859692713,6.85
1860746007,6.85
125548077,6.77
666799386,6.81
1859384667,6.85
2341489005,6.87
664517919,6.81
142960523,6.77
4443942995,7.21
3672633878,7.07
3493948513,7.06
662937323,6.81
1985773022,6.85
239744048,6.78
153154631,6.77
3494040673,7.06
1896747131,6.85
1458430294,6.84
529548608,6.80
240044133,6.78
131124785,6.77
3494167102,7.06
2351485079,6.87
350458763,6.78
1111812293,6.83
1160089591,6.83
2755562087,6.88
140953992,6.77
3844809367,7.13
1860936099,6.85
1140814669,6.83
4123661540,7.19
350654311,6.78
1860414429,6.85
1343310396,6.83
3794115876,7.11
1451284254,6.84
3494213557,7.06
660292335,6.81
2349832098,6.87
529642357,6.80
646521801,6.81
646550775,6.81
1572442472,6.84
1032421945,6.82
2340610550,6.87
2340843968,6.87
2351476361,6.87
3465751988,7.06
2449327489,6.88
135929192,6.77
1031968807,6.82
668971321,6.81
669106957,6.81
3494068578,7.06
3672588819,7.07
3494041306,7.06
1029431577,6.82
3465860035,7.06
2755005213,6.88
3561344965,7.07
212620217,6.78
1045442485,6.82
1988187592,6.85
134790355,6.77
142918103,6.77
3503010670,7.06
2447732517,6.88
2487373654,6.88
3672593060,7.07
2062684014,6.86
1030798543,6.82
1143190940,6.83
119739886,6.77
2756460688,6.88
1105867058,6.83
3465950563,7.06
1983789179,6.85
137603543,6.77
668000135,6.81
3465953204,7.06
2501779590,6.88
667565296,6.81
2104298711,6.86
1103663219,6.83
2173877610,6.86
135973710,6.77
646678163,6.81
668871722,6.81
240536393,6.78
393610834,6.78
863019893,6.81
1575819835,6.84
863175048,6.81
1107153119,6.83
3672579698,7.07
2755262417,6.88
2324295522,6.87
3049634556,7.02
240189105,6.78
667997632,6.81
135953509,6.77
240349482,6.78
4145884579,7.19
2444938421,6.88
2349774399,6.87
240631410,6.78
2065482587,6.86
3672514696,7.07
2183826611,6.86
1512153177,6.84
2186334600,6.86
235707612,6.78
1456292227,6.84
863247360,6.81
153541960,6.77
264336354,6.78
1986883268,6.85
231366660,6.78
1348447150,6.83
3277816670,7.06
1494774204,6.84
1987869552,6.85
1860309281,6.85
1863365195,6.85
2341970131,6.87
135897134,6.77
1459623409,6.84
1578011162,6.84
149912302,6.77
235078656,6.78
3844755209,7.13
1032122865,6.82
669300059,6.81
735662592,6.81
2755201565,6.88
141489892,6.77
2172928683,6.86
3867448152,7.14
3503143609,7.06
2343008875,6.87
2755297981,6.88
874321045,6.81
1861033680,6.85
240018891,6.78
3672537429,7.07
3503131365,7.06
1495505542,6.84
1985544684,6.85
2447821556,6.88
1986037077,6.85
1873044749,6.85
128350765,6.77
3672508211,7.07
2757288592,6.88
125486981,6.77
3818688076,7.12
1032584118,6.82
2190994175,6.86
1578020886,6.84
1495673291,6.84
240136233,6.78
3672502687,7.07
1898268040,6.85
1495827470,6.84
3820592361,7.12
2176031068,6.86
3049710175,7.02
1575452476,6.84
669401582,6.81
3672498245,7.07
668743007,6.81
741148819,6.81
210762440,6.78
4212446391,7.19
3049880539,7.02
735003645,6.81
3673810304,7.07
1030419205,6.82
1107078409,6.83
2752977468,6.88
4233416694,7.20
669655318,6.81
1860160141,6.85
1031778448,6.82
4233225139,7.20
4569288589,7.21
136680571,6.77
864154061,6.81
240310130,6.78
1345064113,6.83
3844753825,7.13
240343600,6.78
3910028416,7.15
245413525,6.78
3672651683,7.07
670651795,6.81
3707372440,7.07
228433099,6.78
667187869,6.81
1145439131,6.83
4240095715,7.20
3673789772,7.07
664224791,6.81
2325977586,6.87
3277830387,7.06
210180726,6.78
4301503346,7.20
3981168841,7.18
732876326,6.81
1461215080,6.84
668887671,6.81
3503253114,7.06
1145098547,6.83
3687262459,7.07
3981106858,7.18
1984834417,6.85
1431277007,6.83
646766904,6.81
142305997,6.77
666863251,6.81
1988071766,6.85
1871391533,6.85
4321038023,7.20
3049640628,7.02
1862895198,6.85
673882201,6.81
3726620028,7.08
668907974,6.81
672313631,6.81
1460054862,6.84
3050013723,7.02
3466296242,7.06
2755451805,6.88
3051000461,7.02
1104827326,6.83
1459480961,6.84
1108583770,6.83
1859220863,6.85
1103870621,6.83
242295893,6.78
4258694635,7.20
685185721,6.81
532939218,6.80
1100775142,6.83
242796552,6.78
227894416,6.78
1061632969,6.82
4241907678,7.20
3503247650,7.06
1107482499,6.83
1986325335,6.85
3561406189,7.07
3981106180,7.18
670113369,6.81
136573810,6.77
2755441594,6.88
2521743304,6.88
1346263460,6.83
1575405585,6.84
2754977487,6.88
4310445125,7.20
533802195,6.80
263328756,6.78
240837014,6.78
3050883971,7.02
669641117,6.81
1461211741,6.84
4145915632,7.19
1459990064,6.84
2179423318,6.86
669978229,6.81
2353138072,6.87
2355416775,6.87
2755059175,6.88
1460479274,6.84
1905629268,6.85
240531961,6.78
4182152539,7.19
1461271584,6.84
1578186503,6.84
4240305259,7.20
667362348,6.81
3928136472,7.16
669494422,6.81
2340645030,6.87
2346171497,6.87
2345897768,6.87
2344723962,6.87
1461067016,6.84
1983795459,6.85
669487868,6.81
671752079,6.81
670232574,6.81
533844486,6.80
3503395387,7.06
865199246,6.81
1031428531,6.82
4301700932,7.20
1346766079,6.83
1033404550,6.82
1461299223,6.84
1461351023,6.84
1456777604,6.84
1468883394,6.84
1860873156,6.85
2522665718,6.88
3673763737,7.07
242997941,6.78
1987850446,6.85
669599915,6.81
684452605,6.81
1454282520,6.84
1861292957,6.85
1033685232,6.82
1347435191,6.83
135768482,6.77
2176744667,6.86
1461051254,6.84
534091803,6.80
535856419,6.80
1460809891,6.84
665662281,6.81
1860642249,6.85
669576546,6.81
146062486,6.77
239581087,6.78
1460774743,6.84
1458177516,6.84
3673783451,7.07
3869862804,7.14
669483168,6.81
2755621028,6.88
131825949,6.77
232039312,6.78
3050090468,7.02
140917167,6.77
1986033095,6.85
1030385107,6.82
4251065375,7.20
2755331792,6.88
141445208,6.77
534198316,6.80
1030736686,6.82
1861100164,6.85
3049691147,7.02
1461351570,6.84
3925556162,7.16
1032026562,6.82
2447548927,6.88
3050371528,7.02
1034735640,6.82
2183794268,6.86
2339325664,6.87
2355353970,6.87
3925554208,7.16
241035275,6.78
4244997085,7.20
2190806996,6.86
2340708351,6.87
535711531,6.80
241126287,6.78
143457590,6.77
667214575,6.81
2753360524,6.88
2758301876,6.88
4382052948,7.21
668842146,6.81
679691449,6.81
241130685,6.78
2177667673,6.86
127258606,6.77
2241377045,6.86
3527156620,7.06
718980987,6.81
241161184,6.78
1347824996,6.83
1575004649,6.84
2753228522,6.88
1033257082,6.82
535906685,6.80
1035813284,6.82
719005169,6.81
1460718385,6.84
2344166481,6.87
2345841936,6.87
117483335,6.77
2180278248,6.86
2235060744,6.86
1461300089,6.84
1350045355,6.83
240762282,6.78
3049618571,7.02
535931802,6.80
1449397938,6.84
1254635734,6.83
138410688,6.77
2755512193,6.88
1459110283,6.84
719146722,6.81
4179995132,7.19
129468458,6.77
1988049105,6.85
241258183,6.78
669943646,6.81
141566692,6.77
3981006929,7.18
1456829637,6.84
536083286,6.80
1988475200,6.85
131923210,6.77
1030701672,6.82
241277681,6.78
241655796,6.78
664732744,6.81
3503508448,7.06
536169765,6.80
2029688671,6.86
1026247840,6.82
3051244255,7.02
1037896205,6.82
670613923,6.81
2171700333,6.86
2755454964,6.88
2756113153,6.88
3928278244,7.16
1461217875,6.84
1468254425,6.84
2329779065,6.87
245319689,6.78
1033952982,6.82
3932560872,7.16
536244008,6.80
241976793,6.78
735385309,6.81
719152166,6.81
3049515846,7.02
2353121636,6.87
669675173,6.81
2341083296,6.87
241781346,6.78
2178500530,6.86
2358856259,6.87
4179958146,7.19
3526692281,7.06
2341207333,6.87
1457640556,6.84
1348167504,6.83
4244887821,7.20
3707837161,7.07
3980918545,7.18
665107908,6.81
2342232730,6.87
2012851176,6.86
241935988,6.78
242094559,6.78
2756144907,6.88
3049909705,7.02
1348330894,6.83
1568242809,6.84
1974413753,6.85
669319708,6.81
735138042,6.81
245422483,6.78
3917861323,7.16
1460020771,6.84
242027483,6.78
2180756773,6.86
4692532308,7.21
136628354,6.77
3051125447,7.02
2183894124,6.86
1032486655,6.82
1572280520,6.84
1860800482,6.85
733237590,6.81
1032329904,6.82
245433276,6.78
670447022,6.81
1988515110,6.85
2183376413,6.86
674551234,6.81
2176488482,6.86
2447397655,6.88
2755003866,6.88
1458068493,6.84
3225512414,7.06
4145948562,7.19
1988316634,6.85
3720905322,7.08
537576825,6.80
1985137140,6.85
669731290,6.81
735503578,6.81
2492552702,6.88
2757150100,6.88
670468248,6.81
734734540,6.81
2349664838,6.87
737643236,6.81
3051140694,7.02
537692018,6.80
136509800,6.77
732939971,6.81
741514706,6.81
669098184,6.81
1348793798,6.83
1031476383,6.82
1317404778,6.83
1460414577,6.84
2446552186,6.88
1348967951,6.83
537735979,6.80
3503529029,7.06
3841665963,7.13
2447719905,6.88
669424956,6.81
1031976311,6.82
242574150,6.78
662535351,6.81
3841621187,7.13
1990065860,6.85
2009745544,6.86
1031965197,6.82
1036998343,6.82
1105256766,6.83
2332626658,6.87
1030465205,6.82
146867270,6.77
1861488625,6.85
667982600,6.81
867815943,6.81
2340950024,6.87
2755527283,6.88
670616322,6.81
1974443561,6.85
539895617,6.80
1461431703,6.84
2449934679,6.88
1462754544,6.84
671088179,6.81
665634209,6.81
2115601185,6.86
1143270694,6.83
2488137274,6.88
157679879,6.77
2178782204,6.86
2712507877,6.88
1033329931,6.82
1458672182,6.84
1859904973,6.85
670970672,6.81
1885790956,6.85
4568988092,7.21
1978710403,6.85
669966834,6.81
3050852128,7.02
667997319,6.81
1860168294,6.85
1861004655,6.85
1030391240,6.82
2346172465,6.87
671620164,6.81
867512098,6.81
1461212370,6.84
139082940,6.77
671019526,6.81
1350170431,6.83
242721130,6.78
2788452955,6.88
1121775725,6.83
4302355410,7.20
4272893980,7.20
2756250110,6.88
2781111393,6.88
141598596,6.77
1029133692,6.82
1351041607,6.83
3526615581,7.06
3503617352,7.06
1577944504,6.84
1578084363,6.84
2341141783,6.87
1861622706,6.85
2176363477,6.86
1031493124,6.82
4692678523,7.21
1034058231,6.82
1905804793,6.85
1694261668,6.84
253953747,6.78
735626756,6.81
3805324477,7.12
2490140520,6.88
2491605871,6.88
670737536,6.81
136061218,6.77
3051154611,7.02
540164058,6.80
2186078724,6.86
1458623668,6.84
1567993401,6.84
3818485344,7.12
540044630,6.80
131777385,6.77
678359304,6.81
3051397913,7.02
670370659,6.81
540192913,6.80
2173255322,6.86
2197922641,6.86
1861230648,6.85
1884887055,6.85
3080430453,7.04
671619782,6.81
671752016,6.81
1461195534,6.84
242658597,6.78
129276153,6.77
1987737740,6.85
236633948,6.78
3050580079,7.02
131137106,6.77
541364364,6.80
1988156942,6.85
2243184085,6.86
2755088742,6.88
131092116,6.77
3051469431,7.02
647646254,6.81
3932554750,7.16
3561782689,7.07
1689417916,6.84
1351265975,6.83
1987849101,6.85
1034069514,6.82
142854122,6.77
2755701613,6.88
393904069,6.78
4245002070,7.20
3932481588,7.16
3561888741,7.07
669907640,6.81
687600916,6.81
2488472018,6.88
3049982574,7.02
3078431146,7.04
1457926700,6.84
1031546387,6.82
1988290052,6.85
2176558984,6.86
3544571330,7.07
671128821,6.81
2755971501,6.88
3841589135,7.13
1460065387,6.84
1882371691,6.85
2447376537,6.88
2487834448,6.88
